#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
1,1563.627203,34.698020,2610.000000,122372.000000,1.298745,17457312.603235,0.844070,16,0.000000
2,14.362337,35.341503,3149.000000,21614.000000,0.011499,18110816.085214,1.018382,13,0.000000
3,14.455255,34.357887,3330.000000,6786.000000,0.012245,17116733.646370,1.076917,18,0.000000
4,16.831831,36.037026,3550.000000,3262.000000,0.012961,18830674.658458,1.148064,15,0.000000
5,15.985807,33.013622,3382.000000,1635.000000,0.014667,15803539.167357,1.093733,17,0.000000
6,10.026455,26.002787,3024.000000,723.000000,0.014829,9804101.681833,0.977957,19,0.000000
7,11.371101,29.333800,2789.000000,398.000000,0.013215,12476841.113547,0.901958,10,0.000000
8,11.703297,25.222522,2275.000000,188.000000,0.018396,9224546.137126,0.735731,10,0.000000
9,14.193335,36.202812,3181.000000,109.000000,0.010829,19004332.358281,1.028730,11,0.000000
10,44.269014,59.102304,3721.000000,60.000000,0.012673,50649694.500970,1.203365,20,0.000000
11,22.021819,50.086730,3804.000000,42.000000,0.008778,36375867.326093,1.230208,17,0.000000
12,13.700214,41.248878,3746.000000,23.000000,0.008052,24671313.925496,1.211450,16,0.000000
13,38.075204,37.171582,3311.000000,26.000000,0.027556,20035034.738682,1.070772,13,0.000000
14,12.483589,30.704719,3321.000000,9.000000,0.013241,13670306.562496,1.074006,14,0.000000
15,13.260528,29.080756,3182.000000,6.000000,0.015680,12262509.972493,1.029054,15,0.000000
16,12.139869,27.810443,2438.000000,9.000000,0.015696,11214600.499603,0.788445,16,0.000000
17,18.891459,40.123465,3243.000000,5.000000,0.011735,23343440.544192,1.048781,17,0.000000
18,23.225104,47.636495,3856.000000,4.000000,0.010235,32903917.024924,1.247024,18,0.000000
19,24.690730,49.653660,3657.000000,2.000000,0.010015,35749546.913146,1.182668,19,0.000000
20,17.479464,35.783635,3433.000000,4.000000,0.013651,18566794.182390,1.110227,20,0.000000
21,14.661384,33.173461,3281.000000,0.000000,0.013323,15956938.635470,1.061070,11,0.000000
22,16.245543,33.483092,3197.000000,3.000000,0.014490,16256203.248053,1.033905,12,0.000000
23,33.166835,36.147380,2967.000000,2.000000,0.025383,18946179.803026,0.959523,13,0.000000
24,12.917526,23.506859,1746.000000,0.000000,0.023377,8012300.217085,0.564654,14,0.000000
25,20.963802,42.664369,3177.000000,1.000000,0.011517,26393601.835709,1.027437,15,0.000000
26,18.915907,44.102589,3841.000000,0.000000,0.009725,28203055.865607,1.242173,16,0.000000
27,23.205629,47.474297,3482.000000,0.000000,0.010296,32680228.168227,1.126073,17,0.000000
28,18.983700,36.607877,3497.000000,0.000000,0.014165,19431981.207014,1.130924,12,0.000000
29,29.095624,39.801259,3085.000000,1.000000,0.018367,22970033.732569,0.997684,14,0.000000
30,11.003711,27.033551,2964.000000,0.000000,0.015057,10596786.550864,0.958553,16,0.000000
31,14.656180,29.169143,2225.000000,0.000000,0.017226,12337164.140605,0.719561,11,0.000000
32,9.756701,19.359909,1455.000000,1.000000,0.026031,5434688.360798,0.470545,12,0.000000
33,38.981991,45.823279,3165.000000,0.000000,0.018565,30446706.858521,1.023556,14,0.000000
34,29.050996,50.391976,3765.000000,0.000000,0.011440,36820593.694574,1.217595,16,0.000000
35,21.822968,47.194178,3457.000000,0.000000,0.009798,32295711.542545,1.117988,15,0.000000
36,20.915730,39.110163,2848.000000,0.000000,0.013674,22179270.844838,0.921039,16,0.000000
37,18.483859,40.192184,2788.000000,0.000000,0.011442,23423469.064996,0.901635,12,0.000000
38,12.018044,27.943840,2383.000000,1.000000,0.015391,11322443.744474,0.770658,14,0.000000
39,14.091474,29.794883,2252.000000,0.000000,0.015874,12872158.108551,0.728293,11,0.000000
40,10.644868,22.615478,1101.000000,0.000000,0.020813,7416167.664810,0.356062,10,0.000000
41,19.821245,40.516066,2730.000000,0.000000,0.012075,23802498.219212,0.882878,11,0.000000
42,42.843269,62.264064,3573.000000,0.000000,0.011051,56213797.391108,1.155503,13,0.000000
43,26.603797,44.028341,3213.000000,0.000000,0.013724,28108174.222073,1.039079,15,0.000000
44,27.010481,43.234337,3053.000000,0.000000,0.014450,27103514.780390,0.987335,16,0.000000
45,45.085915,43.395553,3131.000000,0.000000,0.023941,27306023.439276,1.012560,15,0.000000
46,199.042694,247.155441,5153.000000,0.000000,0.003258,885744273.352029,1.666472,16,0.000000
47,42.214286,31.248265,14.000000,0.000000,0.043232,14158584.183673,0.004528,17,0.000000
48,25.888112,53.674907,4147.000000,0.000000,0.008986,41774436.767301,1.341133,17,0.000000
49,437.009602,426.665950,4895.000000,0.000000,0.002401,2639635578.078818,1.583035,14,0.000000
50,493.398862,450.213212,5448.000000,0.000000,0.002434,2939033075.175516,1.761875,10,0.000000
51,464.164073,438.096757,5461.000000,0.000000,0.002418,2782967138.049760,1.766079,15,0.000000
52,391.356709,391.296392,5433.000000,0.000000,0.002556,2220136564.880965,1.757024,12,0.000000
53,350.001156,372.224128,5190.000000,0.000000,0.002526,2008986621.942363,1.678438,13,0.000000
54,363.076056,358.634095,5325.000000,0.000000,0.002823,1864967002.577463,1.722097,14,0.000000
55,273.022886,293.105728,5025.000000,0.000000,0.003178,1245709030.452626,1.625077,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,218.692272,239.292877,4283.000000,0.000000,0.003819,830285675.114338,1.385115,17,0.000000
58,111.927298,129.265783,4374.000000,0.000000,0.006698,242289818.191483,1.414545,13,0.000000
59,99.759020,137.069638,4573.000000,0.000000,0.005310,272427243.875064,1.478901,17,0.000000
60,86.249791,129.472473,4792.000000,0.000000,0.005145,243065259.999846,1.549725,16,0.000000
61,78.958607,117.751517,4566.000000,0.000000,0.005695,201048586.162834,1.476637,11,0.000000
62,79.699820,113.615039,4454.000000,0.000000,0.006174,187171468.958126,1.440417,12,0.000000
63,60.641411,101.029024,4395.000000,0.000000,0.005941,147999522.675102,1.421336,13,0.000000
64,71.351614,94.160038,4431.000000,0.000000,0.008048,128558635.998780,1.432978,16,0.000000
